GEOID,zip_code,filedEviction,medianIncome,state,county,tract,incomeLevel,Single-family homes,Small multi-unit buildings (2-4 units),Larger apartment complexes (5+ units),"Mobile homes, boats, RVs, etc.",majorHouseType,lowBurdan,moderateBurdan,costBurdan,highBurdan,burden,OwnerOccupied,RenterOccupied,LiveType,White Alone,Black Alone,Hispanic or Latino,American Indian or Alaska Native Alone,Asian Alone,Native Hawaiian or Pacific Islander Alone,Some other race,"Mixed race (exluding ""Some other race"")",Majority,medianIncome_scaled,filedEviction_scaled,cluster
04013614100,85308,89,95801,04,013,614100,High,0.5310755489393375,0.0,0.0,0.014142165984369185,Single-family homes,0.19967266775777415,0.06873977086743044,0.34779050736497547,0.3657937806873977,highBurdan,0.6320391227030231,0.3679608772969769,OwnerOccupied,0.6149576394975168,0.016359918200409,0.13423897166228455,0.006427110721589249,0.08705813613789073,0.0,0.04440549225825299,0.13438504236050247,White Alone,0.2695804748694492,0.8942879830204897,1
04013614200,85308,22,124449,04,013,614200,Very High,0.8291644491750931,0.0,0.0,0.0,Single-family homes,0.08722741433021806,0.3707165109034268,0.19626168224299065,0.3146417445482866,moderateBurdan,0.8227043611658996,0.17729563883410038,OwnerOccupied,0.8147826086956522,0.05717391304347826,0.1041304347826087,0.011304347826086957,0.036521739130434785,0.0,0.007173913043478261,0.03847826086956522,White Alone,1.0767925715355158,-0.2049606170754596,0
04013614300,85308,2,152670,04,013,614300,Very High,0.9480626545754328,0.010717230008244023,0.0,0.0,Single-family homes,0.0,0.0,0.52,0.48,costBurdan,0.9423533401152934,0.05764665988470668,OwnerOccupied,0.8763513513513513,0.0037162162162162164,0.016216216216216217,0.01587837837837838,0.05945945945945946,0.0,0.0037162162162162164,0.026013513513513515,White Alone,1.8719731279447964,-0.5330945275518624,0
04013614300,85312,1,152670,04,013,614300,Very High,0.9480626545754328,0.010717230008244023,0.0,0.0,Single-family homes,0.0,0.0,0.52,0.48,costBurdan,0.9423533401152934,0.05764665988470668,OwnerOccupied,0.8763513513513513,0.0037162162162162164,0.016216216216216217,0.01587837837837838,0.05945945945945946,0.0,0.0037162162162162164,0.026013513513513515,White Alone,1.8719731279447964,-0.5495012230756825,0
04013614400,85308,9,59104,04,013,614400,Low,0.6797235023041475,0.0,0.0,0.14746543778801843,Single-family homes,0.0,0.03333333333333333,0.7566666666666667,0.21,costBurdan,0.8089106361061035,0.19108936389389647,OwnerOccupied,0.673695037284649,0.050141424530727695,0.11133967600925687,0.0,0.02982771920802263,0.0,0.012856775520699408,0.09719722293648753,White Alone,-0.7644275644825003,-0.4182476588851214,3
04013614500,85027,17,78531,04,013,614500,Moderate,0.5704314720812182,0.0,0.0,0.13261421319796954,Single-family homes,0.1752136752136752,0.3803418803418803,0.24786324786324787,0.19658119658119658,moderateBurdan,0.6690124858115778,0.33098751418842226,OwnerOccupied,0.701310438319024,0.02078626299141437,0.3079530049706281,0.024175327609579755,0.012878445549028467,0.0,0.04360596475372797,0.096475372797108,White Alone,-0.21703474816262885,-0.2869940946945603,3
04013614601,85023,1,66000,04,013,614601,Moderate,0.5543766578249337,0.0,0.0,0.0,Single-family homes,0.15178571428571427,0.0818452380952381,0.38095238095238093,0.3333333333333333,costBurdan,0.6365049751243781,0.3634950248756219,OwnerOccupied,0.7400621118012423,0.05093167701863354,0.1251552795031056,0.006521739130434782,0.0782608695652174,0.0,0.04316770186335404,0.0391304347826087,White Alone,-0.5701195981808669,-0.5495012230756825,3
04013614601,85027,90,66000,04,013,614601,Moderate,0.5543766578249337,0.0,0.0,0.0,Single-family homes,0.15178571428571427,0.0818452380952381,0.38095238095238093,0.3333333333333333,costBurdan,0.6365049751243781,0.3634950248756219,OwnerOccupied,0.7400621118012423,0.05093167701863354,0.1251552795031056,0.006521739130434782,0.0782608695652174,0.0,0.04316770186335404,0.0391304347826087,White Alone,-0.5701195981808669,0.9106946785443099,6
04013614602,85027,53,74011,04,013,614602,Moderate,0.3920108327691266,0.007447528774542992,0.0,0.0,Single-family homes,0.036076662908680945,0.41262683201803835,0.4419391206313416,0.10935738444193913,costBurdan,0.47258278145695365,0.5274172185430464,RenterOccupied,0.797675647120972,0.000792393026941363,0.21236133122028525,0.03750660327522451,0.04146856840993133,0.004226096143687269,0.012414157422081353,0.0647120972002113,White Alone,-0.3443943780471102,0.3036469441629647,1
04013614700,85027,80,54716,04,013,614700,Low,0.18333333333333332,0.0,0.027777777777777776,0.15987654320987654,Single-family homes,0.12463199214916584,0.2266928361138371,0.3817468105986261,0.23356231599607458,costBurdan,0.3605318827440314,0.6394681172559685,RenterOccupied,0.7491689332124509,0.037775763070414026,0.21940163191296463,0.0024176488365064974,0.011786038077969175,0.0,0.019038984587488667,0.07827138108189785,White Alone,-0.8880678423438065,0.7466277233061085,6
04013614700,85256,3,54716,04,013,614700,Low,0.18333333333333332,0.0,0.027777777777777776,0.15987654320987654,Single-family homes,0.12463199214916584,0.2266928361138371,0.3817468105986261,0.23356231599607458,costBurdan,0.3605318827440314,0.6394681172559685,RenterOccupied,0.7491689332124509,0.037775763070414026,0.21940163191296463,0.0024176488365064974,0.011786038077969175,0.0,0.019038984587488667,0.07827138108189785,White Alone,-0.8880678423438065,-0.5166878320280422,5
04013614800,85027,5,72022,04,013,614800,Moderate,0.5546174142480211,0.0,0.05118733509234828,0.0,Single-family homes,0.06961178045515395,0.15930388219544847,0.49531459170013387,0.10040160642570281,costBurdan,0.5527281063732233,0.4472718936267767,OwnerOccupied,0.8006401463191587,0.00022862368541380886,0.19112940100594422,0.019661636945587563,0.03383630544124371,0.0,0.03955189757658893,0.0566986739826246,White Alone,-0.40043825057813526,-0.48387444098040194,3
04013614900,85024,40,98750,04,013,614900,High,0.6105686387133831,0.0,0.0,0.0,Single-family homes,0.12094395280235988,0.20943952802359883,0.23008849557522124,0.41297935103244837,highBurdan,0.6910761154855644,0.3089238845144357,OwnerOccupied,0.717059280352058,0.033134869272586076,0.11001812063163345,0.02381568728967124,0.1032876003106394,0.0,0.036758995599275174,0.04970230390887911,White Alone,0.35267418029629327,0.09035990235330292,4
04013615001,N/A,0,204453,04,013,615001,Very High,0.7735920852359208,0.008751902587519025,0.0593607305936073,0.11529680365296803,Single-family homes,0.0,0.415929203539823,0.3805309734513274,0.20353982300884957,moderateBurdan,0.9721110037277372,0.027888996272262875,OwnerOccupied,0.6926580182169473,0.02070107645597571,0.016284846812034227,0.0002760143527463428,0.17264697764283743,0.0,0.01849296163400497,0.0,White Alone,3.3310580204908353,-0.5659079185995026,8
04013615002,85050,10,143170,04,013,615002,Very High,0.477088948787062,0.02857142857142857,0.08409703504043127,0.005929919137466307,Single-family homes,0.12533333333333332,0.24266666666666667,0.36933333333333335,0.17866666666666667,costBurdan,0.6307210031347963,0.36927899686520377,OwnerOccupied,0.8318529229498037,0.04854368932038835,0.09688080975005164,0.0024788266887006815,0.04523858706878744,0.0,0.0028919644701507954,0.027267093575707498,White Alone,1.6042924899132538,-0.40184096336130126,0
04013615100,85050,7,163750,04,013,615100,Very High,0.881130986728217,0.0,0.0,0.0,Single-family homes,0.14563106796116504,0.2621359223300971,0.23786407766990292,0.16990291262135923,moderateBurdan,0.8708164570454061,0.12918354295459392,OwnerOccupied,0.7403538691110637,0.01385632061394159,0.06714986143679386,0.0,0.13216798124067364,0.0,0.0117245789810275,0.027499467064591773,White Alone,2.1841732826173743,-0.4510610499327617,8
04013615201,85025,1,88979,04,013,615201,High,0.050259491942092324,0.01338432122370937,0.07702813438951106,0.0,Larger apartment complexes (5+ units),0.12364907819453275,0.26255562619198985,0.3795295613477432,0.21773680864589956,costBurdan,0.18595287801968385,0.8140471219803161,RenterOccupied,0.6683930156851139,0.11186741639538325,0.07946137910624446,0.0,0.11112755253033442,0.0,0.03580941106836342,0.03773305711749038,White Alone,0.07735759985353508,-0.5495012230756825,3
04013615201,85054,82,88979,04,013,615201,High,0.050259491942092324,0.01338432122370937,0.07702813438951106,0.0,Larger apartment complexes (5+ units),0.12364907819453275,0.26255562619198985,0.3795295613477432,0.21773680864589956,costBurdan,0.18595287801968385,0.8140471219803161,RenterOccupied,0.6683930156851139,0.11186741639538325,0.07946137910624446,0.0,0.11112755253033442,0.0,0.03580941106836342,0.03773305711749038,White Alone,0.07735759985353508,0.7794411143537487,1
04013615202,85054,12,110660,04,013,615202,High,0.5201222618441161,0.009169638308711156,0.1543555781966378,0.0,Single-family homes,0.27697262479871176,0.16586151368760063,0.3961352657004831,0.1610305958132045,costBurdan,0.7103905674281503,0.2896094325718497,OwnerOccupied,0.8219110783591255,0.0,0.10685335298452468,0.0,0.06165561287153034,0.0,0.025792188651436992,0.05404077622205846,White Alone,0.6882611696600484,-0.36902757231366096,4
04013615300,85373,7,51635,04,013,615300,Low,0.4180440771349862,0.0,0.0,0.5006887052341598,Single-family homes,0.0,0.0,0.423728813559322,0.3983050847457627,costBurdan,0.9315352697095436,0.06846473029045644,OwnerOccupied,0.8946932006633499,0.0,0.11028192371475953,0.00912106135986733,0.008291873963515755,0.006218905472636816,0.06716417910447761,0.009950248756218905,White Alone,-0.9748808997938258,-0.4510610499327617,3
04013615400,85373,1,61231,04,013,615400,Low,0.7946480511925538,0.0,0.0,0.006399069226294357,Single-family homes,0.08187134502923976,0.15789473684210525,0.17543859649122806,0.5350877192982456,highBurdan,0.8559527941686914,0.14404720583130856,OwnerOccupied,0.9397791903646705,0.010371361659417865,0.03981264637002342,0.0,0.0,0.0,0.003011040481766477,0.03479424556707929,White Alone,-0.7044952784727012,-0.5495012230756825,3
04013615500,85382,1,64081,04,013,615500,Moderate,0.8569023569023569,0.020763187429854096,0.06341189674523008,0.005050505050505051,Single-family homes,0.08333333333333333,0.21875,0.3125,0.28125,costBurdan,0.9597197898423818,0.040280210157618214,OwnerOccupied,0.9477897667942917,0.004524886877828055,0.022276366167768884,0.0,0.03132613992342499,0.0,0.0,0.016359206404455272,White Alone,-0.6241910870632384,-0.5495012230756825,3
04013615600,85382,35,60074,04,013,615600,Low,0.6419386745796242,0.0,0.025717111770524232,0.017804154302670624,Single-family homes,0.07075471698113207,0.17767295597484276,0.3474842767295597,0.35062893081761004,highBurdan,0.6644989654153118,0.33550103458468816,OwnerOccupied,0.9017409265269991,0.015343759221009147,0.10593095308350546,0.0,0.025966361758630863,0.0,0.024786072587784008,0.027441723222189435,White Alone,-0.7370959624940164,0.00832642473420222,3
04013615700,85308,13,106250,04,013,615700,High,0.761400651465798,0.0,0.0,0.0,Single-family homes,0.0,0.3856655290102389,0.3412969283276451,0.27303754266211605,moderateBurdan,0.830929218383093,0.16907078161690708,OwnerOccupied,0.745026525198939,0.05006631299734748,0.11140583554376658,0.01226790450928382,0.07427055702917772,0.0,0.013262599469496022,0.04310344827586207,White Alone,0.5640009997948796,-0.35262087678984083,4
04013615800,85308,17,104390,04,013,615800,High,0.6830652790917692,0.023178807947019868,0.00946073793755913,0.005676442762535478,Single-family homes,0.04074702886247878,0.30390492359932086,0.18505942275042445,0.37181663837011886,highBurdan,0.7234435997534415,0.2765564002465585,OwnerOccupied,0.7987292477966796,0.03689280590284894,0.13916786226685796,0.004099200655872105,0.04878048780487805,0.0,0.03053904488624718,0.043041606886657105,White Alone,0.5115919485592302,-0.2869940946945603,4
04013615900,85308,65,100184,04,013,615900,High,0.5436529191215854,0.0,0.0,0.0,Single-family homes,0.07276995305164319,0.3415492957746479,0.15492957746478872,0.2992957746478873,moderateBurdan,0.6071185672183178,0.39288143278168214,OwnerOccupied,0.7358235823582359,0.06413141314131413,0.11363636363636363,0.0013501350135013501,0.05130513051305131,0.0,0.01845184518451845,0.06008100810081008,White Alone,0.393079868184423,0.5005272904488064,1
04013616000,N/A,0,87917,04,013,616000,High,0.7997138769670958,0.0,0.0,0.0,Single-family homes,0.0,0.12857142857142856,0.21428571428571427,0.5357142857142857,highBurdan,0.8061111111111111,0.1938888888888889,OwnerOccupied,0.7473505722763883,0.018228062738448497,0.11827045358202629,0.0072064434082238235,0.07672742687579483,0.01907587961000424,0.03730394234845273,0.06316235693090293,White Alone,0.04743372221253526,-0.5659079185995026,4
04013616100,85308,16,72833,04,013,616100,Moderate,0.641497461928934,0.0,0.0,0.0,Single-family homes,0.12920353982300886,0.15575221238938053,0.4176991150442478,0.1504424778761062,costBurdan,0.6634394904458599,0.33656050955414013,OwnerOccupied,0.6679369918699187,0.03556910569105691,0.19308943089430894,0.0033028455284552847,0.06707317073170732,0.0,0.029471544715447155,0.045985772357723574,White Alone,-0.37758677716302147,-0.3034007902183804,3
04013616200,85308,12,105687,04,013,616200,High,0.7651792245793709,0.0,0.0,0.0,Single-family homes,0.32087227414330216,0.24610591900311526,0.18691588785046728,0.09034267912772585,lowBurdan,0.7268746579091406,0.2731253420908593,OwnerOccupied,0.8129437465865648,0.026761332605133806,0.14309120699071545,0.04614964500273075,0.015292190060076462,0.0,0.018569087930092845,0.021572910977607863,White Alone,0.5481373998778524,-0.36902757231366096,4
04013616300,85308,3,99722,04,013,616300,High,0.945,0.0,0.0,0.0,Single-family homes,0.20454545454545456,0.0,0.5681818181818182,0.22727272727272727,costBurdan,0.9617428267800212,0.03825717321997875,OwnerOccupied,0.830338266384778,0.012156448202959831,0.14693446088794926,0.0005285412262156448,0.01849894291754757,0.0,0.08509513742071882,0.037526427061310784,White Alone,0.3800621361033101,-0.5166878320280422,4
04013616400,85027,120,67371,04,013,616400,Moderate,0.3441308531109686,0.005131494547787043,0.006735086593970494,0.1632456703014753,Single-family homes,0.29086057371581053,0.33288859239492996,0.12875250166777852,0.16611074049366245,moderateBurdan,0.45040946314831665,0.5495905368516834,RenterOccupied,0.43411906920519794,0.04789966757328498,0.12753097612571773,0.023269870051375038,0.33091568449682685,0.0,0.03399818676337262,0.10395889996977939,White Alone,-0.5314890555765253,1.4028955442589142,6
04013616400,85037,1,67371,04,013,616400,Moderate,0.3441308531109686,0.005131494547787043,0.006735086593970494,0.1632456703014753,Single-family homes,0.29086057371581053,0.33288859239492996,0.12875250166777852,0.16611074049366245,moderateBurdan,0.45040946314831665,0.5495905368516834,RenterOccupied,0.43411906920519794,0.04789966757328498,0.12753097612571773,0.023269870051375038,0.33091568449682685,0.0,0.03399818676337262,0.10395889996977939,White Alone,-0.5314890555765253,-0.5495012230756825,3
04013616500,85024,1,78088,04,013,616500,Moderate,0.39889025893958074,0.0,0.02651048088779285,0.0,Single-family homes,0.023605150214592276,0.40772532188841204,0.2703862660944206,0.15450643776824036,moderateBurdan,0.4822155851208254,0.5177844148791746,RenterOccupied,0.7905020352781547,0.02632293080054274,0.24640434192673,0.010854816824966078,0.009226594301221167,0.00976933514246947,0.059972862957937585,0.02659430122116689,White Alone,-0.22951711896767868,-0.5495012230756825,3
04013616500,85027,107,78088,04,013,616500,Moderate,0.39889025893958074,0.0,0.02651048088779285,0.0,Single-family homes,0.023605150214592276,0.40772532188841204,0.2703862660944206,0.15450643776824036,moderateBurdan,0.4822155851208254,0.5177844148791746,RenterOccupied,0.7905020352781547,0.02632293080054274,0.24640434192673,0.010854816824966078,0.009226594301221167,0.00976933514246947,0.059972862957937585,0.02659430122116689,White Alone,-0.22951711896767868,1.1896085024492524,6
04013616600,85027,10,80830,04,013,616600,Moderate,0.7670793214121963,0.0,0.006419073819348923,0.0,Single-family homes,0.12550607287449392,0.15182186234817813,0.4291497975708502,0.1700404858299595,costBurdan,0.7532163742690059,0.24678362573099416,OwnerOccupied,0.7663333333333333,0.0155,0.33916666666666667,0.007666666666666666,0.007833333333333333,0.0,0.058333333333333334,0.07383333333333333,White Alone,-0.15225603375899555,-0.40184096336130126,3
04013616700,85024,36,87889,04,013,616700,High,0.6975826344351258,0.0,0.0,0.0,Single-family homes,0.11256117455138662,0.26101141924959215,0.5367047308319739,0.0766721044045677,costBurdan,0.6540562411490998,0.3459437588509003,OwnerOccupied,0.7788539144471348,0.03389830508474576,0.16807909604519775,0.003228410008071025,0.00847457627118644,0.0,0.036117836965294595,0.08938660209846651,White Alone,0.04664476875307387,0.024733120258022358,1
04013616700,85027,11,87889,04,013,616700,High,0.6975826344351258,0.0,0.0,0.0,Single-family homes,0.11256117455138662,0.26101141924959215,0.5367047308319739,0.0766721044045677,costBurdan,0.6540562411490998,0.3459437588509003,OwnerOccupied,0.7788539144471348,0.03389830508474576,0.16807909604519775,0.003228410008071025,0.00847457627118644,0.0,0.036117836965294595,0.08938660209846651,White Alone,0.04664476875307387,-0.38543426783748114,4
04013616800,85024,8,95022,04,013,616800,High,0.6762124711316397,0.011547344110854504,0.0,0.1418013856812933,Single-family homes,0.0,0.14363143631436315,0.4905149051490515,0.36585365853658536,costBurdan,0.8106194690265487,0.18938053097345134,OwnerOccupied,0.6674160912156737,0.02167978159627429,0.2911514372892243,0.015898506503934477,0.042074835394250845,0.0,0.02392805524329533,0.2150313152400835,White Alone,0.24763066255086266,-0.43465435440894157,4
04013616900,85024,40,94375,04,013,616900,High,0.2960108794197643,0.033544877606527655,0.0,0.0883952855847688,Single-family homes,0.11292834890965732,0.29439252336448596,0.5116822429906542,0.04906542056074766,costBurdan,0.4409714889123548,0.5590285110876452,RenterOccupied,0.8008447729672651,0.019640971488912355,0.14889123548046462,0.0,0.05237592397043295,0.0,0.06061246040126716,0.04498416050686378,White Alone,0.2294002022554513,0.09035990235330292,1
04013617002,85024,17,75738,04,013,617002,Moderate,0.4463850528025995,0.0,0.039398862713241264,0.25913891145410234,Single-family homes,0.03980891719745223,0.45222929936305734,0.1942675159235669,0.2643312101910828,moderateBurdan,0.7582846003898636,0.24171539961013644,OwnerOccupied,0.6804676083779835,0.005682740704659847,0.26465335281701574,0.019158954375710344,0.058613411268063,0.0,0.08572820263029712,0.1235590193213184,White Alone,-0.2957328557439024,-0.2869940946945603,3
04013617002,85050,14,75738,04,013,617002,Moderate,0.4463850528025995,0.0,0.039398862713241264,0.25913891145410234,Single-family homes,0.03980891719745223,0.45222929936305734,0.1942675159235669,0.2643312101910828,moderateBurdan,0.7582846003898636,0.24171539961013644,OwnerOccupied,0.6804676083779835,0.005682740704659847,0.26465335281701574,0.019158954375710344,0.058613411268063,0.0,0.08572820263029712,0.1235590193213184,White Alone,-0.2957328557439024,-0.3362141812660207,3
04013617100,85050,1,111161,04,013,617100,High,0.7513007284079084,0.0,0.0,0.0,Single-family homes,0.1799163179916318,0.200836820083682,0.5355648535564853,0.016736401673640166,costBurdan,0.7520325203252033,0.24796747967479674,OwnerOccupied,0.8169265033407572,0.029844097995545656,0.08997772828507795,0.0062360801781737195,0.031180400890868598,0.0,0.01648106904231626,0.037416481069042315,White Alone,0.7023778012025539,-0.5495012230756825,4
04013617200,85050,4,134219,04,013,617200,Very High,0.9186906019007391,0.0,0.0,0.0,Single-family homes,0.12987012987012986,0.03896103896103896,0.6233766233766234,0.1038961038961039,costBurdan,0.9616552771450265,0.03834472285497342,OwnerOccupied,0.6877605153467222,0.019704433497536946,0.09738537324744222,0.0,0.09700644183402804,0.029556650246305417,0.01818870784388026,0.06744979158772262,White Alone,1.3520809750690075,-0.5002811365042221,0
04013617300,85050,8,91875,04,013,617300,High,0.5116453794139745,0.0,0.027047332832456798,0.02329075882794891,Single-family homes,0.13036020583190394,0.24356775300171526,0.4631217838765009,0.16295025728987994,costBurdan,0.5741935483870968,0.4258064516129032,OwnerOccupied,0.7867796610169492,0.005423728813559322,0.09966101694915254,0.0,0.10576271186440678,0.0,0.020338983050847456,0.03728813559322034,White Alone,0.15895792908925585,-0.43465435440894157,4
04013617400,85313,1,65718,04,013,617400,Moderate,0.7106796116504854,0.005825242718446602,0.022191400832177532,0.0,Single-family homes,0.01910828025477707,0.4447983014861996,0.11995753715498939,0.3535031847133758,moderateBurdan,0.7429562201993931,0.25704377980060683,OwnerOccupied,0.8474003099901367,0.05100746794420177,0.10765112019163027,0.01127236860645343,0.007467944201775398,0.0,0.020290263491616174,0.052839227842750455,White Alone,-0.5780654865940137,-0.5495012230756825,3
04013617400,85370,1,65718,04,013,617400,Moderate,0.7106796116504854,0.005825242718446602,0.022191400832177532,0.0,Single-family homes,0.01910828025477707,0.4447983014861996,0.11995753715498939,0.3535031847133758,moderateBurdan,0.7429562201993931,0.25704377980060683,OwnerOccupied,0.8474003099901367,0.05100746794420177,0.10765112019163027,0.01127236860645343,0.007467944201775398,0.0,0.020290263491616174,0.052839227842750455,White Alone,-0.5780654865940137,-0.5495012230756825,3
04013617400,85378,45,65718,04,013,617400,Moderate,0.7106796116504854,0.005825242718446602,0.022191400832177532,0.0,Single-family homes,0.01910828025477707,0.4447983014861996,0.11995753715498939,0.3535031847133758,moderateBurdan,0.7429562201993931,0.25704377980060683,OwnerOccupied,0.8474003099901367,0.05100746794420177,0.10765112019163027,0.01127236860645343,0.007467944201775398,0.0,0.020290263491616174,0.052839227842750455,White Alone,-0.5780654865940137,0.17239337997240362,1
04013617500,85373,3,57396,04,013,617500,Low,0.7854889589905363,0.0,0.0,0.0,Single-family homes,0.0,0.15196078431372548,0.1642156862745098,0.5514705882352942,highBurdan,0.8194054963544588,0.18059450364554122,OwnerOccupied,0.8647291941875825,0.031968295904887714,0.08507265521796566,0.001585204755614267,0.0036988110964332895,0.012417437252311756,0.01558784676354029,0.046235138705416116,White Alone,-0.812553725509645,-0.5166878320280422,3
04013617500,85382,7,57396,04,013,617500,Low,0.7854889589905363,0.0,0.0,0.0,Single-family homes,0.0,0.15196078431372548,0.1642156862745098,0.5514705882352942,highBurdan,0.8194054963544588,0.18059450364554122,OwnerOccupied,0.8647291941875825,0.031968295904887714,0.08507265521796566,0.001585204755614267,0.0036988110964332895,0.012417437252311756,0.01558784676354029,0.046235138705416116,White Alone,-0.812553725509645,-0.4510610499327617,3
04013617600,85382,193,74045,04,013,617600,Moderate,0.48936963819470347,0.0,0.014173815740395375,0.0,Single-family homes,0.06461307287753569,0.10593538692712247,0.4830954169797145,0.3208114199849737,costBurdan,0.6019742640578177,0.39802573594218227,OwnerOccupied,0.7030426653068163,0.030766615672276048,0.1677715451300357,0.00016998130205677376,0.01767805541390447,0.0,0.02124766275709672,0.0990990990990991,White Alone,-0.34343636313204995,2.6005843174977845,2
04013617700,85306,1,70981,04,013,617700,Moderate,0.2324561403508772,0.0,0.0,0.013157894736842105,Single-family homes,0.029069767441860465,0.2800387596899225,0.4273255813953488,0.1821705426356589,costBurdan,0.28633004926108374,0.7136699507389163,RenterOccupied,0.7127594627594628,0.009768009768009768,0.36599511599511597,0.019536019536019536,0.08608058608058608,0.0,0.03235653235653236,0.08791208791208792,White Alone,-0.42977041312453906,-0.5495012230756825,3
04013617700,85308,183,70981,04,013,617700,Moderate,0.2324561403508772,0.0,0.0,0.013157894736842105,Single-family homes,0.029069767441860465,0.2800387596899225,0.4273255813953488,0.1821705426356589,costBurdan,0.28633004926108374,0.7136699507389163,RenterOccupied,0.7127594627594628,0.009768009768009768,0.36599511599511597,0.019536019536019536,0.08608058608058608,0.0,0.03235653235653236,0.08791208791208792,White Alone,-0.42977041312453906,2.436517362259583,2
04013617800,85308,4,146750,04,013,617800,Very High,0.9886104783599089,0.0,0.0,0.0,Single-family homes,0.0,0.0,0.4,0.6,highBurdan,0.9857308137292711,0.014269186270728885,OwnerOccupied,0.8033962264150943,0.015471698113207547,0.1460377358490566,0.007169811320754717,0.06716981132075471,0.0018867924528301887,0.03018867924528302,0.033584905660377355,White Alone,1.7051658250872455,-0.5002811365042221,0
04013617900,85308,25,70380,04,013,617900,Moderate,0.5417032484635645,0.0,0.0,0.2642669007901668,Single-family homes,0.10407239819004525,0.25339366515837103,0.3393665158371041,0.20361990950226244,costBurdan,0.7518401682439537,0.24815983175604628,OwnerOccupied,0.8277739959155889,0.010891763104152484,0.1484002722940776,0.07181756296800544,0.022804628999319263,0.0,0.019741320626276378,0.044588155207624235,White Alone,-0.44670473559369245,-0.15574053050399916,3
04013618000,85308,16,105000,04,013,618000,High,0.7898259705488622,0.0,0.0,0.0,Single-family homes,0.0,0.3535031847133758,0.410828025477707,0.1624203821656051,costBurdan,0.6942843419788665,0.30571565802113354,OwnerOccupied,0.769047050394077,0.021256269405302126,0.0960114640554096,0.0,0.07165034631000716,0.0,0.02459995223310246,0.037258180081203726,White Alone,0.5287798632117818,-0.3034007902183804,4
04013618100,85308,4,99583,04,013,618100,High,0.8630653266331658,0.0,0.010050251256281407,0.0,Single-family homes,0.0,0.2623762376237624,0.41089108910891087,0.11386138613861387,costBurdan,0.8352310783657066,0.16476892163429338,OwnerOccupied,0.7878249277938236,0.012663852477227283,0.13885803154854476,0.0,0.007331704065763164,0.0,0.05332148411464119,0.05776494112419462,White Alone,0.3761455457152696,-0.5002811365042221,4
04013618200,85308,38,85101,04,013,618200,High,0.6738544474393531,0.0,0.0,0.0,Single-family homes,0.02066115702479339,0.378099173553719,0.32231404958677684,0.2231404958677686,moderateBurdan,0.7141414141414142,0.28585858585858587,OwnerOccupied,0.7940881763527055,0.003256513026052104,0.17084168336673347,0.05235470941883767,0.004759519038076153,0.0,0.04884769539078156,0.05460921843687375,White Alone,-0.03191245428186727,0.057546511305662636,1
04013618300,85308,1,89356,04,013,618300,High,0.8731988472622478,0.0,0.0,0.0,Single-family homes,0.06060606060606061,0.26515151515151514,0.3484848484848485,0.22727272727272727,costBurdan,0.8423076923076923,0.1576923076923077,OwnerOccupied,0.7819575060954371,0.002786485545106235,0.09717868338557993,0.01044932079414838,0.01567398119122257,0.003134796238244514,0.019853709508881923,0.09021246952281435,White Alone,0.08798029464699735,-0.5495012230756825,4
04013618400,85032,1,58309,04,013,618400,Low,0.665406427221172,0.0,0.0,0.0,Single-family homes,0.013182674199623353,0.3088512241054614,0.391713747645951,0.22598870056497175,costBurdan,0.6414441147378833,0.35855588526211674,OwnerOccupied,0.5554457890837243,0.03754013336626327,0.4294887626574463,0.020745863176092862,0.02049888861447271,0.0,0.08668807112867374,0.22030130896517658,White Alone,-0.7868282073493504,-0.5495012230756825,3
04013618400,85053,21,58309,04,013,618400,Low,0.665406427221172,0.0,0.0,0.0,Single-family homes,0.013182674199623353,0.3088512241054614,0.391713747645951,0.22598870056497175,costBurdan,0.6414441147378833,0.35855588526211674,OwnerOccupied,0.5554457890837243,0.03754013336626327,0.4294887626574463,0.020745863176092862,0.02049888861447271,0.0,0.08668807112867374,0.22030130896517658,White Alone,-0.7868282073493504,-0.22136731259927972,3
04013618400,85377,1,58309,04,013,618400,Low,0.665406427221172,0.0,0.0,0.0,Single-family homes,0.013182674199623353,0.3088512241054614,0.391713747645951,0.22598870056497175,costBurdan,0.6414441147378833,0.35855588526211674,OwnerOccupied,0.5554457890837243,0.03754013336626327,0.4294887626574463,0.020745863176092862,0.02049888861447271,0.0,0.08668807112867374,0.22030130896517658,White Alone,-0.7868282073493504,-0.5495012230756825,3
04013618500,85053,93,54077,04,013,618500,Low,0.28845130388504525,0.004257583821181479,0.0,0.0,Single-family homes,0.021068472535741158,0.21595184349134688,0.6094808126410836,0.15349887133182843,costBurdan,0.34184160305343514,0.6581583969465649,RenterOccupied,0.5931116389548694,0.14750593824228028,0.2843230403800475,0.05154394299287411,0.028266033254156768,0.0,0.09477434679334917,0.04133016627078385,White Alone,-0.9060728873650861,0.9599147651157703,6
04013618600,85023,23,62305,04,013,618600,Moderate,0.5402611534276387,0.012513601741022852,0.0,0.006528835690968444,Single-family homes,0.11728395061728394,0.10740740740740741,0.48518518518518516,0.27530864197530863,costBurdan,0.6347182229535171,0.3652817770464829,OwnerOccupied,0.6622258659561385,0.017831522853043656,0.27485140397622465,0.0049190407870465256,0.03791760606681697,0.0,0.1910227505636401,0.052469768395162944,White Alone,-0.6742332779205037,-0.18855392155163944,3
